LINIA_29|SERVEI_29|CIRCUIT_29|DESCRIPCION_CIRCUITO|PROPIETARIJS|NOM_29|TIPUS_SERVEI_CONJUNT_29|TIPO_DESCRIPCION|EMPRESA_A_29|ARMADOR|EMPRESA_C_29|CONSIGNATARIO|NOMBRE_COMERCIAL_CONSIGNATARIO|DIRECCION_CONSIGNATARIO|DIRECCION_EXT_CONSIGNATARIO|POBLACION_CONSIGNATARIO|CODIGO_POSTAL_CONSIGNATARIO|PAIS_CONSIGNATARIO|TELEFONO_CONSIGNATARIO|FAX_CONSIGNATARIO|EMAIL_CONSIGNATARIO|WEB_CONSIGNATARIO|EMPRESA_E_29|ESTIBADOR|NOMBRE_COMERCIAL_ESTIBADOR|DIRECCION_ESTIBADOR|DIRECCION_EXT_ESTIBADOR|POBLACION_ESTIBADOR|CODIGO_POSTAL_ESTIBADOR|PAIS_ESTIBADOR|TELEFONO_ESTIBADOR|FAX_ESTIBADOR|EMAIL_ESTIBADOR|WEB_ESTIBADOR|TIPUS_SERVEI_29|DESCRIPCION_SERVICIO|FREQUENCIA_DIES_29|CAPACITAT_29|MIDA_CAPACITAT_29|APB_LLRR_29
24345|AEX|I|Import|S|AEX - ALGIERS EXPRESS|V|BUQUE|1506|CNAN GROUP SPA |19|TRANSPORTES Y CONSIG MARITIMAS SA|TRANSCOMA|CR Atlantic|Edif. Noria ZAL|Barcelona|08040|ES|+34932624170|+34932624171|export-bcn@viaportic.transcoma.com|http://www.transcoma.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|1614|TEU|25
24346|AEX|E|Export|N|AEX - ALGIERS EXPRESS|C|CARGA|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|850|TEU|25
24348|OEX|E|Export|S|OEX - ORAN EXPRESS|V|BUQUE|1506|CNAN GROUP SPA |19|TRANSPORTES Y CONSIG MARITIMAS SA|TRANSCOMA|CR Atlantic|Edif. Noria ZAL|Barcelona|08040|ES|+34932624170|+34932624171|export-bcn@viaportic.transcoma.com|http://www.transcoma.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|972|TEU|25
24585|IPAK|I|Import|N|NWC TO IPAK|C|CARGA|12706|SHIPPING INDIA CORP. LTD.     ?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|7473|TEU|120
23007|TBS|I|Import|N|TNG - BCN - SAV - EAST BOUND|V|BUQUE|503422|GRIMALDI EUROMED SPA?|35004|GRIMALDI LOGISTICA ESPA?A SL|GRIMALDI LOGISTICA ESPA?A SL|CR MUELLE DE COSTA S/N|Edif. G.L.E.|BARCELONA|08039|ES|+34935028163|+34935028166|grimaldibarcelona@grimaldilogistica.com|http://www.grimaldi-lines.com|500282|GRIMALDI TERMINAL BARCELONA|GRIMALDI TERMINAL BARCELONA|C MUELLE COSTA||BARCELONA|08039|ES|+34935020406|+34934882528|pirrone@grimaldilogistica.com;pardo@grimaldilogistica.com||11|Ferry|S|2130|MLI|94
23606|MSE|E|Export|N|MED / SAEC / MSE|C|CARGA|34802|ZIM INTEGRATED SHIPPING SERV.?|40043|PEREZ Y CIA SL|PEREZ Y CIA SL|C Via Laietana||BARCELONA|08003|ES|+34934437900|+34934437921|barcelona@perezycia.com|http://www.perezycia.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|4009|TEU|238
23732|SMS|E|Export|N|EMS / SLH MEDITERRANEAN SEA B|V|BUQUE|12651|MAERSK LINE/A.P.MOLLER        ?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
24285|CAN|E|Export|N|CANARIAS - MED1|C|CARGA|52920|CONTENOSA S.A.?|3446|CONTENOSA|CONTENOSA|CL Metalurgia|Edificio Contenosa|Barcelona|08038|ES|+34932954660|+34932954660|contenosa@contenosa.com|http://www.grupocontenosa.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|1267|TEU|151
24524|MTE|E|Export|N|MED TURKEY EXPRESS - MTX / TMX|C|CARGA|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|808|TEU|252
22785|LOR|I|Import|S|LINE ORAN|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1200|TEU|57
22787|LSK|I|Import|S|LINE SKIKDA|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1200|TEU|57
23607|MSE|I|Import|S|MED / SAEC / MSE|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|4009|TEU|238
23724|SEM|E|Export|S|SEM / SLZ - MEDITERRANEAN SEA A|V|BUQUE|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
23726|SEM|I|Import|S|SEM / SLZ - MEDITERRANEAN SEA A|V|BUQUE|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
23730|SMS|E|Export|S|EMS / SLH MEDITERRANEAN SEA B|V|BUQUE|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
23905|MAR|I|Import|S|MAROC EXPRESS|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1945|TEU|57
24047|TA6W|E|Export|N|MEDGULF / TA-6 / MMGX - WEST BOUND|C|CARGA|42163|HAMBURG SUD?|517581|MAERSK LOGISTICS & SERV. SPAIN SLU|MAERSK LOGISTICS & SERV. SPAIN SLU|C/ Zal Bahia de Algeciras|Area de el Fresno, Edif. de servicios Oficinas B204-B211|Los Barrios|11370|ES|+34956584544||vidal.salamanca@damco.com||800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|8499|TEU|103
24305|SPXII|I|Import|S|SPX 2 NB|V|BUQUE|13337|X-PRESS CONTAINER LINE (UK)LTD?|40043|PEREZ Y CIA SL|PEREZ Y CIA SL|C Via Laietana||BARCELONA|08003|ES|+34934437900|+34934437921|barcelona@perezycia.com|http://www.perezycia.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|700|TEU|213
22484|MCS|E|Export|N|MEDITERRANEO-CANARIAS MCS|C|CARGA|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S4|946|TEU|205
23291|TAT1|I|Import|N|TAT1 / AL6 / ZCI|V|BUQUE|12602|COSCO CONTAINER LINES (COSCON)?|1449|COSCO SHIPPING LINES SPAIN SA|COSCO SHIPPING LINES SPAIN SA|CL Casanovas||Barcelona|08011|ES|+34933047126|+34933047128|barcelona@coscospain.com|www.coscospain.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
23727|SEM|E|Export|N|SEM / SLZ - MEDITERRANEAN SEA A|V|BUQUE|12651|MAERSK LINE/A.P.MOLLER        ?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
23728|SEM|I|Import|N|SEM / SLZ - MEDITERRANEAN SEA A|V|BUQUE|12651|MAERSK LINE/A.P.MOLLER        ?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
23991|TAT1|I|Import|N|TAT1 / AL6 / ZCI|V|BUQUE|513104|OCEAN NETWORK EXPRESS SPAIN, S?|512785|OCEAN NETWORK EXPRESS|ONE LINE|C/ DIPUTACION||BARCELONA|08015|ES|+34932388611|+34932388612|es.bcn.exp@one-line.com|https://www.one-line.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
24245|SAS|I|Import|S|TURKEY-TUNISIA-SPAIN SERVICE|V|BUQUE|518942|AKKON LINES?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|Q|526|TEU|180
24649|MD2|I|Import|N|MD2|C|CARGA|12689|HYUNDAI MERCHANT MAR          ?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S3|16433|TEU|18
24664|AEX|E|Export|N|AEX - ALGIERS EXPRESS|C|CARGA|12655|IGNAZIO MESSINA AND CO., SPA  ?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|850|TEU|25
23005|TBS|I|Import|S|TNG - BCN - SAV - WEST BOUND|V|BUQUE|503422|GRIMALDI EUROMED SPA?|35004|GRIMALDI LOGISTICA ESPA?A SL|GRIMALDI LOGISTICA ESPA?A SL|CR MUELLE DE COSTA S/N|Edif. G.L.E.|BARCELONA|08039|ES|+34935028163|+34935028166|grimaldibarcelona@grimaldilogistica.com|http://www.grimaldi-lines.com|500282|GRIMALDI TERMINAL BARCELONA|GRIMALDI TERMINAL BARCELONA|C MUELLE COSTA||BARCELONA|08039|ES|+34935020406|+34934882528|pirrone@grimaldilogistica.com;pardo@grimaldilogistica.com||11|Ferry|S|2130|MLI|94
23065|ESTGR|I|Import|N|ASA / MARMARA / IRE|C|CARGA|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|2474|TEU|233
23745|IMEX|I|Import|N|MINA / MEDEX / IMX / WM3|C|CARGA|33026|OOCL?|39783|ORIENT OVERSEAS CONTAINER LINE SPAIN|OOCL (SPAIN)|AV DRASSANES||BARCELONA|08001|ES|+34934814248|+34934814252|lucia.perez@oocl.com|http://www.oocl.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|7469|TEU|101
23904|MAR|E|Export|S|MAROC EXPRESS|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1945|TEU|57
24104|SEM|E|Export|N|SEM / SLZ - MEDITERRANEAN SEA A|C|CARGA|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
24124|SEM|E|Export|N|SEM / SLZ - MEDITERRANEAN SEA A|C|CARGA|12626|YANG MING LINE                ?|506626|YANG MING (SPAIN) SL|YANG MING (SPAIN) SL|C MUELLE PRINCIPE DE ESPA?A|EDIFICIO MESTRE|BARCELONA|08039|ES|+34934124550|+34934124679|yms.bcn@es.yangming.com;operations@es.yangming.com|https://www.yangming.com/|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
24349|OEX|I|Import|S|OEX - ORAN EXPRESS|V|BUQUE|1506|CNAN GROUP SPA |19|TRANSPORTES Y CONSIG MARITIMAS SA|TRANSCOMA|CR Atlantic|Edif. Noria ZAL|Barcelona|08040|ES|+34932624170|+34932624171|export-bcn@viaportic.transcoma.com|http://www.transcoma.es|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|972|TEU|25
24504|NAF1|I|Import|S|EURONAF LOOP 1|V|BUQUE|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1118|TEU|222
24505|NAF1|E|Export|S|EURONAF LOOP 1|V|BUQUE|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1118|TEU|222
24684|NAF2N|E|Export|S|EURONAF LOOP 2 - NORTH BOUND|V|BUQUE|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1200|TEU|222
24686|NAF2S|E|Export|S|EURONAF LOOP 2 - SOUTH BOUND|V|BUQUE|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1200|TEU|222
22789|LBE|I|Import|S|LINE BEJAIA|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1045|TEU|57
23006|TBS|E|Export|N|TNG - BCN - SAV - EAST BOUND|V|BUQUE|503422|GRIMALDI EUROMED SPA?|35004|GRIMALDI LOGISTICA ESPA?A SL|GRIMALDI LOGISTICA ESPA?A SL|CR MUELLE DE COSTA S/N|Edif. G.L.E.|BARCELONA|08039|ES|+34935028163|+34935028166|grimaldibarcelona@grimaldilogistica.com|http://www.grimaldi-lines.com|500282|GRIMALDI TERMINAL BARCELONA|GRIMALDI TERMINAL BARCELONA|C MUELLE COSTA||BARCELONA|08039|ES|+34935020406|+34934882528|pirrone@grimaldilogistica.com;pardo@grimaldilogistica.com||11|Ferry|S|2130|MLI|94
23744|IMEX|E|Export|N|MINA / MEDEX / IMX / WM3|C|CARGA|33026|OOCL?|39783|ORIENT OVERSEAS CONTAINER LINE SPAIN|OOCL (SPAIN)|AV DRASSANES||BARCELONA|08001|ES|+34934814248|+34934814252|lucia.perez@oocl.com|http://www.oocl.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|7469|TEU|101
24049|TA6W|I|Import|N|MEDGULF / TA-6 / MMGX - WEST BOUND|V|BUQUE|12651|MAERSK LINE/A.P.MOLLER        ?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|8499|TEU|103
24051|TA6E|E|Export|S|MEDGULF / TA-6 / MMGX - EAST BOUND|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|8499|TEU|103
24744|BAC|E|Export|S|BARCELONA-ALCUDIA-CIUTADELLA|V|BUQUE|527047|TRASMED GLE S.L.?|35004|GRIMALDI LOGISTICA ESPA?A SL|GRIMALDI LOGISTICA ESPA?A SL|CR MUELLE DE COSTA S/N|Edif. G.L.E.|BARCELONA|08039|ES|+34935028163|+34935028166|grimaldibarcelona@grimaldilogistica.com|http://www.grimaldi-lines.com|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|S123456|1809|MLI|323
22790|LAL3|E|Export|S|LINE ALGIERS STRING II|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1200|TEU|57
23145|DRAGO|I|Import|N|T.SUSPENDED: DRAGON / AE20 / SERA1|C|CARGA|42163|HAMBURG SUD?|517581|MAERSK LOGISTICS & SERV. SPAIN SLU|MAERSK LOGISTICS & SERV. SPAIN SLU|C/ Zal Bahia de Algeciras|Area de el Fresno, Edif. de servicios Oficinas B204-B211|Los Barrios|11370|ES|+34956584544||vidal.salamanca@damco.com||800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|3500|TEU|103
